ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
181,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,0,0,69.88,4.38372626
182,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,45,50.4,85.2,5.34433501
183,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,90,100.8,77.11,4.836927418
184,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,135,151.2,94.49,5.927594349
185,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,180,201.6,75.29,4.722702736
186,DS upland,2002,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,225,252,99.52,6.242904406
187,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,0,0,62.63,3.928585968
188,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,45,50.4,89.49,5.614019873
189,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,90,100.8,104.55,6.558524286
190,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,135,151.2,96.04,6.024673071
191,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,180,201.6,120.28,7.545297786
192,DS upland,2003,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,225,252,115.43,7.241227456
193,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,0,0,48.71,3.055556927
194,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,45,50.4,84.92,5.326759832
195,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,90,100.8,113.4,7.11372793
196,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,135,151.2,131.12,8.225295071
197,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,180,201.6,130.72,8.199831087
198,DS upland,2004,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,225,252,150.23,9.423722895
199,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,0,0,87.78,5.506421968
200,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,45,50.4,131.79,8.267160571
201,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,90,100.8,151.96,9.532772889
202,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,135,151.2,140.35,8.803895492
203,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,180,201.6,140.09,8.788040444
204,DS upland,2005,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,225,252,136.98,8.592996698
205,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,0,0,56.21,3.525811302
206,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,45,50.4,88.36,5.542883873
207,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,90,100.8,127.75,8.013715048
208,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,135,151.2,146.33,9.179225714
209,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,180,201.6,159.68,10.01693994
210,DS upland,2006,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,225,252,164.61,10.32627803
211,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,0,0,57.65,3.61620546
212,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,45,50.4,73.03,4.58141873
213,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,90,100.8,92.73,5.817124444
214,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,135,151.2,92.6,5.809000889
215,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,180,201.6,97.83,6.136969841
216,DS upland,2007,Southern Illinois,Corn_Soybean,37.4388,-88.6678,160.6,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,225,252,99.06,6.213751556
217,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,0,0,148.2,9.296609524
218,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,45,50.4,168.7,10.58257778
219,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,90,100.8,178.3,11.1847873
220,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,135,151.2,196.3,12.31393016
221,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,180,201.6,186,11.66780952
222,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,225,252,189,11.856
223,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,0,0,166.09,10.41885206
224,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,45,50.4,183.66,11.52102095
225,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,90,100.8,204.77,12.8452546
226,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,135,151.2,198.7,12.46448254
227,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,180,201.6,200.36,12.5686146
228,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,225,252,200.19,12.55795048
229,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,0,0,152.21,9.54784381
230,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,45,50.4,186.07,11.67238883
231,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,90,100.8,209.81,13.16110095
232,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,135,151.2,232.96,14.61391575
233,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,180,201.6,219.13,13.74605968
234,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,225,252,217.53,13.64564438
235,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,0,0,142.14,8.91629657
236,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,45,50.4,166.92,10.4711394
237,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,90,100.8,191,11.98141725
238,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,135,151.2,198.07,12.42504915
239,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,180,201.6,197.97,12.41856816
240,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,225,252,206.02,12.92365079
241,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,0,0,154.98,9.722076825
242,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,45,50.4,178.67,11.20768381
243,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,90,100.8,188.28,11.81067746
244,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,135,151.2,193.42,12.13295365
245,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,180,201.6,182.17,11.42739619
246,MONMOUTH ,2003,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.856666667,66.35,78.33333333,54.43333333,36.7,8.116666667,614.3466667,20.035,96.75,20.8,56.3,5.341666667,0.173333333,67.66666667,66.95,101,144.1666667,225,252,180.64,11.33141905
247,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,0,0,194.61,12.20784782
248,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,45,50.4,220.06,13.80412079
249,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,90,100.8,230.53,14.46120687
250,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,135,151.2,216.94,13.60885797
251,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,180,201.6,232.55,14.58788494
252,MONMOUTH ,2004,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,4.693333333,66.28333333,77.3,55.26666667,38.06666667,8.183333333,582.685,19.03,97.96666667,32.63333333,58.28333333,5.015,0.163333333,68,66.71666667,82.33333333,122.5,225,252,218.54,13.70910274
253,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,0,0,147,9.221176508
254,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,45,50.4,175.32,10.99761619
255,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,90,100.8,193.88,12.16196635
256,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,135,151.2,202.07,12.67588317
257,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,180,201.6,196.13,12.30318762
258,MONMOUTH ,2005,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,2.473333333,68.95,80.98333333,56.9,41.33333333,7.833333333,628.9216667,20.515,96.81666667,23.53333333,56.13333333,5.536666667,0.18,69.63333333,68.96666667,86,198.6666667,225,252,200.47,12.5753581
259,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,0,0,162.17,10.17294984
260,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,45,50.4,193.6,12.14424508
261,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,90,100.8,209.51,13.1422819
262,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,135,151.2,206.88,12.97769365
263,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,180,201.6,209.98,13.17207873
264,MONMOUTH ,2006,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,1.925,67.23333333,78.76666667,55.73333333,35.33333333,8.3,573.89,18.72166667,95.21666667,25.15,54.08333333,5.021666667,0.163333333,67.26666667,66.88333333,116.3333333,180.5,225,252,208.72,13.09272508
265,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,0,0,166.95,10.47248635
266,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,45,50.4,218.33,13.69611079
267,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,90,100.8,251.53,15.77851683
268,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,135,151.2,262.78,16.48423111
269,MONMOUTH ,2007,Nothern/Central Illinois,Corn_Soybean,40.9443,-90.6381,219.5,3.516666667,69.96666667,81.7,58.26666667,41.66666667,8.516666667,627.7316667,20.48333333,98.3,26.8,57.98333333,5.59,0.183333333,69.71666667,69.55,47.33333333,188.1666667,180,201.6,258.63,16.2235873
