ID,NAME,DATE,Regions,Crop_Type,LATITUDE,LONGITUDE,ELEVATION,Map_unit_code,Soil pH,SOM,ECE,AWC,HC,PRCP_In,TAVG_F,TMAX_F,TMIN_F,Max_WS_Mph,Avg_WS_Mph,TSR_MJ/MM,Avg_TSR_MJ/MM,Max_RH_Prct,Min_RH_Prct,Avg_DewP_F,Total_Eva_In,Avg_Tot_Evap_in,Avg_4inST_F,Avg_8inST_F,HTDD Heating degree days,CLDD cooling degree day,Nrate_lbac,Nrate_kgha,Yield_buac,Yield_Mgha
159,DS  bottomland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,5,5.4,1.08,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,90,100.8,133.58,8.379729877
160,DS  bottomland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,5,5.4,1.08,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,135,151.2,156.29,9.804300423
161,DS  bottomland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,5,5.4,1.08,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,180,201.6,157.75,9.89579236
162,DS  bottomland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,5,5.4,1.08,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,225,252,174.85,10.9684624
163,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,0,0,66.6,4.177828589
164,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,45,50.4,78.9,4.949409545
165,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,90,100.8,76.1,4.7737651
166,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,135,151.2,77.2,4.842768275
167,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,180,201.6,82.2,5.15641907
168,DS upland,1999,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.705,72.81666667,86.26666667,59.38333333,29.18333333,3.183333333,656.6366667,21.53666667,98.35,28.88333333,60.05,5.731666667,0.186666667,74.6,71.98333333,40.16666667,279.6666667,225,252,77,4.830222243
169,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,0,0,41.46,2.600695292
170,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,45,50.4,59.43,3.727994672
171,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,90,100.8,50.97,3.197500628
172,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,135,151.2,60.6,3.8016815
173,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,180,201.6,58.78,3.687400568
174,DS upland,2000,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.416666667,72.75,83.96666667,61.5,29.41666667,3.033333333,603.1933333,19.67666667,98.93333333,31.3,62.31666667,5.303333333,0.171666667,75.48333333,67.55,34.83333333,270.1666667,225,252,46.91,2.942892142
175,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,0,0,80.26,5.034999766
176,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,45,50.4,102.23,6.41299342
177,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,90,100.8,136.18,8.54231428
178,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,135,151.2,157.19,9.860750666
179,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,180,201.6,171.42,10.75328936
180,DS upland,2001,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.793333333,72.5,83.45,60.96666667,35.78333333,3.133333333,632.7133333,20.645,93.93333333,27.7,61.23333333,5.108333333,0.181666667,75.8,72.36666667,50.33333333,243.8333333,225,252,175.73,11.02384648
181,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,0,0,49.25,3.089468561
182,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,45,50.4,58.06,3.642318278
183,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,90,100.8,71.19,4.465622697
184,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,135,151.2,82.08,5.149163938
185,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,180,201.6,89.83,5.634851705
186,DS upland,2002,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,4.563333333,74.21666667,85.21666667,63.18333333,28.1,2.9,592.025,19.32333333,95.65,33.16666667,55.21666667,5.231666667,0.171666667,76.98333333,73.63333333,47.83333333,330.6666667,225,252,94.09,5.902475005
187,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,0,0,42.71,2.6790169
188,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,45,50.4,68.12,4.272896145
189,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,90,100.8,87.44,5.485172151
190,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,135,151.2,96.41,6.047618096
191,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,180,201.6,111.21,6.976236665
192,DS upland,2003,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.281666667,66.13333333,77.48333333,54.73333333,27.21666667,2.933333333,603.8633333,19.7,97.43333333,34.28333333,61.36666667,5.198333333,0.17,73.98333333,71.5,88,119.3333333,225,252,97.6,6.122620344
193,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,0,0,45.88,2.877821316
194,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,45,50.4,75.02,4.705900623
195,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,90,100.8,111.98,7.024464311
196,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,135,151.2,127.47,7.996016803
197,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,180,201.6,130.37,8.178381395
198,DS upland,2004,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,2.901666667,71.38333333,83.23333333,59.51666667,30.95,3.1,596.595,19.47166667,97.45,30.85,62.1,5.183333333,0.168333333,72.93333333,72.66666667,24.5,213.1666667,225,252,139.98,8.780799264
199,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,0,0,38.27,2.400887058
200,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,45,50.4,81.8,5.131217228
201,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,90,100.8,124.72,7.823564288
202,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,135,151.2,130.11,8.162118956
203,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,180,201.6,138.99,8.718551149
204,DS upland,2005,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.196666667,72.86666667,84.65,61.03333333,28.58333333,2.65,632.9833333,20.645,97.96666667,28.01666667,61.13333333,5.593333333,1.231666667,74.15,74.75,51.33333333,272.3333333,225,252,114.55,7.185629936
205,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,0,0,29.3,1.837915246
206,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,45,50.4,58.88,3.693457667
207,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,90,100.8,114.58,7.187919586
208,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,135,151.2,143.85,9.023952928
209,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,180,201.6,169.88,10.65639554
210,DS upland,2006,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,5.598333333,70.43333333,81.7,59.18333333,32.9,2.983333333,599.445,19.55666667,96.21666667,28.16666667,59.63333333,5.246666667,0.173333333,72.3,74.05,69.83333333,236.6666667,225,252,183.15,11.48885611
211,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,0,0,37.88,2.376171375
212,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,45,50.4,44.8,2.810311123
213,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,90,100.8,62.73,3.934906049
214,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,135,151.2,66.26,4.156610113
215,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,180,201.6,75.79,4.754522624
216,DS upland,2007,Southern Illinois,Corn_Corn,37.4388,-88.6678,160.6,4,5,1.21,0,0.22,9.17,3.778333333,74.71666667,86.65,62.78333333,30.5,2.8,651.915,21.255,99.98333333,26.83333333,61.73333333,5.863333333,0.19,75.13333333,75.85,34,327.5,225,252,71.54,4.487574432
217,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,0,0,99.9,6.266742884
218,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,45,50.4,141.3,8.863771467
219,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,90,100.8,172.1,10.79586036
220,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,135,151.2,168.7,10.58257782
221,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,180,201.6,177.7,11.14714925
222,MONMOUTH ,1999,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.213333333,66.86666667,78.61666667,55.1,41.08333333,8.6,628.0133333,20.47833333,97.63333333,28.71666667,56.68333333,5.498333333,0.178333333,67.83333333,68.16666667,66.66666667,163.6666667,225,252,182.7,11.46080005
223,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,0,0,74.44,4.669633036
224,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,45,50.4,112.4,7.050869872
225,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,90,100.8,154.06,9.664208296
226,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,135,151.2,174.48,10.94515814
227,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,180,201.6,187.2,11.74308576
228,MONMOUTH ,2000,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.031666667,67.91666667,79.26666667,56.56666667,42.45,8.716666667,560.8533333,18.30333333,98.78333333,31.23333333,58.26666667,4.831666667,0.158333333,68.16666667,68.15,63.5,151.3333333,225,252,190.54,11.9526045
229,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,0,0,65.33,4.098459256
230,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,45,50.4,121.57,7.62629362
231,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,90,100.8,143.82,9.022133753
232,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,135,151.2,172.27,10.80674405
233,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,180,201.6,189.14,11.86508024
234,MONMOUTH ,2001,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,4.145,65.98333333,77.25,54.73333333,43.05,8.466666667,582.9316667,19.01833333,99.3,32.01666667,58.38333333,4.966666667,0.161666667,67.83333333,67.56666667,136.8333333,129.8333333,225,252,189.43,11.88305243
235,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,0,0,43.04,2.700134233
236,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,45,50.4,94.23,5.911000157
237,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,90,100.8,113.13,7.096355114
238,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,135,151.2,144.77,9.081738616
239,MONMOUTH ,2002,Nothern/Central Illinois,Corn_Corn,40.9443,-90.6381,219.5,3,6.1,4.48,1,0.21,9.17,3.875,67.23333333,78.53333333,55.96666667,38.81666667,8.166666667,594.0516667,19.38166667,99.71666667,34.03333333,58.9,5.085,0.168333333,69.41666667,68.31666667,114.5,166.3333333,180,201.6,149.66,9.388480135
